Age,Salary,Experience,Credit_Score,Existing_Loans,EMI_Burden,Loan_Amount,Job_Type,City,Education,Marital_Status,Loan_Purpose,Loan_Approved
42,54011,22,620,3,73,466760,Private Job,Indore,Graduate,Single,Home Loan,0
40,103387,20,780,1,18,1489282,Government Job,Bhopal,Graduate,Single,Personal Loan,1
57,82706,37,755,0,17,225440,Self Employed,Delhi,Graduate,Single,Education Loan,1
51,71105,29,742,2,83,770536,Private Job,Delhi,Graduate,Single,Car Loan,1
30,10000,11,820,0,65,832516,Government Job,Jaipur,Post Graduate,Single,Home Loan,1
38,44268,16,316,1,52,287337,Self Employed,Delhi,High School,Single,Car Loan,0
63,123492,40,522,2,39,906773,Private Job,Bhopal,Graduate,Divorced,Education Loan,1
59,36242,37,650,3,22,270331,Government Job,Mumbai,High School,Married,Home Loan,0
40,62312,19,881,0,75,1324732,Private Job,Jaipur,Graduate,Divorced,Education Loan,1
38,57056,19,885,0,65,342203,Private Job,Jaipur,Graduate,Married,Car Loan,1
31,16578,13,689,1,83,1470944,Government Job,Indore,High School,Divorced,Car Loan,0
42,31633,23,323,0,36,1097427,Government Job,Mumbai,Graduate,Single,Education Loan,1
64,12266,40,414,1,67,457563,Private Job,Bhopal,Graduate,Single,Home Loan,0
38,10000,18,435,2,22,71045,Private Job,Indore,Graduate,Divorced,Personal Loan,0
54,74419,36,894,1,38,104336,Private Job,Bhopal,Graduate,Married,Education Loan,1
43,36986,21,841,0,31,1353248,Self Employed,Indore,Graduate,Married,Car Loan,1
21,116121,2,397,3,89,445070,Self Employed,Delhi,Graduate,Single,Home Loan,0
30,84408,10,343,0,14,1210526,Private Job,Bhopal,Graduate,Single,Home Loan,0
21,58694,3,776,4,63,135739,Private Job,Indore,High School,Single,Education Loan,0
58,83649,37,429,2,49,326775,Private Job,Delhi,Graduate,Single,Car Loan,1
59,10000,38,307,0,62,469556,Government Job,Jaipur,Post Graduate,Married,Home Loan,0
29,56768,10,378,1,25,1125368,Private Job,Mumbai,High School,Single,Home Loan,1
51,91948,27,813,0,84,1294458,Private Job,Delhi,High School,Married,Home Loan,0
27,20296,6,322,2,46,205312,Private Job,Bhopal,Graduate,Single,Education Loan,0
37,80896,13,572,0,80,1109028,Self Employed,Indore,Post Graduate,Married,Car Loan,0
55,67677,35,888,0,85,326852,Private Job,Jaipur,Graduate,Divorced,Car Loan,1
57,12859,39,821,2,17,1411031,Government Job,Mumbai,Graduate,Married,Car Loan,1
38,107415,19,533,2,49,86279,Self Employed,Delhi,Post Graduate,Married,Personal Loan,1
53,94452,33,555,0,18,479600,Private Job,Bhopal,High School,Married,Education Loan,1
24,78731,5,392,0,85,1071833,Private Job,Jaipur,Graduate,Divorced,Car Loan,0
43,19255,20,886,2,13,470385,Government Job,Mumbai,Graduate,Married,Education Loan,1
31,34293,8,651,0,15,587234,Private Job,Delhi,Graduate,Married,Education Loan,1
29,56440,6,340,1,28,605672,Private Job,Delhi,High School,Married,Home Loan,0
50,103123,27,433,1,18,764447,Private Job,Bhopal,Graduate,Single,Education Loan,1
28,53110,4,628,1,12,281675,Self Employed,Jaipur,Graduate,Single,Education Loan,1
60,65520,39,707,2,24,1207755,Government Job,Mumbai,Graduate,Married,Car Loan,1
25,38124,5,876,0,12,1230457,Government Job,Delhi,Post Graduate,Single,Car Loan,1
32,112606,11,711,1,18,1386330,Self Employed,Delhi,Post Graduate,Single,Education Loan,1
21,29293,0,792,0,11,1322276,Self Employed,Mumbai,High School,Married,Home Loan,1
35,65077,15,716,0,26,238101,Government Job,Delhi,Post Graduate,Married,Home Loan,1
45,99185,27,852,1,33,253067,Government Job,Delhi,Graduate,Divorced,Education Loan,1
38,43247,16,638,0,54,582989,Government Job,Bhopal,Post Graduate,Married,Home Loan,0
58,51986,40,396,0,23,517071,Private Job,Delhi,Graduate,Single,Home Loan,0
62,33128,38,549,2,31,128380,Private Job,Delhi,High School,Married,Home Loan,1
46,18049,28,334,0,28,348196,Private Job,Indore,Post Graduate,Married,Home Loan,0
60,22403,40,398,1,19,197992,Government Job,Bhopal,Graduate,Married,Education Loan,1
23,107572,4,804,1,17,1001051,Private Job,Jaipur,High School,Single,Education Loan,1
42,12180,20,359,0,39,722543,Self Employed,Bhopal,High School,Single,Personal Loan,0
46,37792,27,488,1,40,208366,Private Job,Bhopal,Graduate,Married,Education Loan,0
39,19510,15,423,2,52,1440744,Government Job,Indore,Post Graduate,Married,Home Loan,0
64,36271,40,575,0,52,420455,Private Job,Bhopal,High School,Single,Education Loan,0
64,51360,40,864,2,61,1029453,Government Job,Bhopal,High School,Single,Home Loan,1
59,64754,36,410,3,52,404517,Self Employed,Delhi,Post Graduate,Married,Home Loan,0
56,102720,33,350,1,74,505837,Private Job,Delhi,Post Graduate,Married,Education Loan,0
41,87942,22,831,0,83,648695,Private Job,Jaipur,High School,Married,Personal Loan,0
61,81302,40,443,0,47,1243295,Private Job,Delhi,Graduate,Married,Car Loan,0
46,82563,28,524,0,59,1293003,Private Job,Mumbai,Post Graduate,Single,Car Loan,1
33,10000,12,773,4,38,1354733,Government Job,Delhi,High School,Married,Education Loan,0
56,61825,34,483,1,62,1213486,Private Job,Indore,Post Graduate,Single,Car Loan,0
44,99332,21,855,2,84,972559,Government Job,Delhi,Graduate,Single,Home Loan,1
61,117227,40,561,2,87,836604,Private Job,Mumbai,Graduate,Married,Personal Loan,0
46,96655,26,834,0,86,114000,Government Job,Delhi,High School,Divorced,Personal Loan,1
41,44854,19,491,0,72,911834,Private Job,Delhi,High School,Married,Home Loan,0
38,81583,14,609,2,60,1310382,Private Job,Delhi,Post Graduate,Single,Education Loan,1
35,34632,13,379,3,58,333777,Private Job,Indore,Post Graduate,Single,Car Loan,0
35,101807,16,736,1,26,645303,Private Job,Jaipur,Graduate,Married,Personal Loan,1
26,32390,7,304,1,88,1390225,Government Job,Jaipur,High School,Single,Education Loan,0
63,29248,40,757,2,33,267464,Government Job,Mumbai,Graduate,Married,Car Loan,1
51,94364,33,311,2,73,1429025,Self Employed,Bhopal,Graduate,Single,Personal Loan,0
48,60397,24,424,1,49,1461646,Private Job,Indore,High School,Married,Home Loan,1
28,82511,5,752,0,18,1466678,Government Job,Bhopal,Graduate,Married,Education Loan,1
49,85146,27,349,1,12,149442,Private Job,Delhi,Graduate,Single,Personal Loan,1
41,24945,19,693,1,71,1119514,Private Job,Delhi,Graduate,Married,Education Loan,0
37,62195,13,616,0,63,1015969,Private Job,Jaipur,High School,Single,Home Loan,0
44,36548,25,756,3,41,1107894,Private Job,Mumbai,High School,Single,Education Loan,0
56,10000,34,312,1,76,84627,Government Job,Bhopal,High School,Single,Education Loan,0
51,57010,33,616,0,58,396396,Self Employed,Bhopal,Graduate,Married,Personal Loan,0
54,39457,32,738,1,49,1000685,Private Job,Bhopal,High School,Married,Home Loan,1
22,77994,2,321,1,46,771156,Private Job,Indore,Graduate,Married,Car Loan,0
62,94001,40,300,1,19,582159,Government Job,Indore,High School,Single,Education Loan,1
23,37995,4,750,2,58,474386,Self Employed,Bhopal,High School,Single,Car Loan,1
50,26349,29,359,1,40,767443,Government Job,Indore,Graduate,Married,Education Loan,0
28,57898,4,863,0,54,741377,Self Employed,Jaipur,Post Graduate,Married,Home Loan,1
27,69106,7,488,0,57,1029538,Private Job,Bhopal,Graduate,Married,Home Loan,0
32,75554,8,396,0,48,836178,Private Job,Bhopal,Graduate,Single,Personal Loan,1
39,121086,16,322,1,75,601894,Private Job,Jaipur,Graduate,Divorced,Education Loan,0
46,95057,28,689,1,25,1460421,Private Job,Bhopal,Post Graduate,Married,Home Loan,1
48,59605,27,670,0,68,356975,Private Job,Jaipur,Graduate,Single,Education Loan,1
35,130442,17,728,2,15,168828,Private Job,Delhi,Graduate,Married,Car Loan,1
34,85921,14,604,0,20,396450,Government Job,Bhopal,Graduate,Single,Car Loan,1
34,89462,12,810,3,86,1208057,Self Employed,Delhi,Graduate,Single,Personal Loan,0
23,120113,0,592,2,31,1255767,Private Job,Mumbai,Post Graduate,Married,Home Loan,1
49,73642,30,317,0,24,392109,Government Job,Jaipur,Post Graduate,Single,Personal Loan,1
26,65676,2,656,0,77,260472,Government Job,Delhi,Graduate,Married,Education Loan,1
43,69929,20,526,0,87,786529,Self Employed,Mumbai,Post Graduate,Married,Education Loan,0
48,58997,24,528,1,23,1035805,Self Employed,Delhi,Graduate,Single,Home Loan,1
34,44992,16,559,3,63,1321192,Self Employed,Indore,Graduate,Married,Personal Loan,0
34,24305,10,783,0,81,1405839,Self Employed,Delhi,Graduate,Married,Education Loan,0
40,93911,21,587,0,40,74446,Private Job,Mumbai,High School,Single,Education Loan,1
33,95496,15,475,1,23,1365789,Self Employed,Jaipur,Post Graduate,Married,Car Loan,1
47,44630,29,611,0,19,202303,Government Job,Delhi,High School,Single,Education Loan,1
55,61613,34,896,1,20,1438325,Private Job,Bhopal,High School,Married,Education Loan,1
22,41579,0,768,0,74,248258,Government Job,Indore,High School,Single,Home Loan,0
61,76822,40,345,0,31,1427270,Government Job,Delhi,Graduate,Married,Education Loan,1
60,77223,40,837,1,15,228553,Private Job,Mumbai,Graduate,Divorced,Car Loan,1
44,49767,23,660,0,57,1476630,Self Employed,Mumbai,Graduate,Married,Personal Loan,1
49,52454,29,519,2,40,224702,Self Employed,Indore,High School,Single,Car Loan,1
23,53563,3,643,0,27,1138754,Private Job,Indore,Graduate,Married,Personal Loan,1
24,42486,0,314,0,63,1395049,Self Employed,Delhi,High School,Single,Education Loan,0
22,71090,0,393,0,46,1053256,Private Job,Delhi,Graduate,Single,Home Loan,1
40,10000,16,877,1,54,515807,Government Job,Indore,Post Graduate,Married,Home Loan,1
35,62191,17,784,0,29,329507,Private Job,Indore,Post Graduate,Single,Education Loan,1
52,112361,32,504,1,16,1306882,Private Job,Mumbai,Graduate,Single,Education Loan,1
62,80319,40,330,1,56,831014,Government Job,Delhi,High School,Single,Personal Loan,0
21,31301,0,848,2,39,748046,Self Employed,Delhi,Graduate,Single,Home Loan,1
58,32294,36,677,0,29,603813,Private Job,Bhopal,Graduate,Married,Personal Loan,1
55,44322,36,546,0,54,1312781,Self Employed,Jaipur,High School,Married,Education Loan,0
27,40694,4,498,1,83,1355487,Private Job,Delhi,Graduate,Single,Education Loan,0
33,80621,11,350,2,18,1311672,Government Job,Indore,Post Graduate,Married,Personal Loan,1
21,36576,1,695,0,50,1369221,Private Job,Indore,Post Graduate,Married,Home Loan,1
34,79877,12,357,0,26,924304,Private Job,Bhopal,Graduate,Married,Education Loan,0
49,55550,27,495,0,71,653482,Private Job,Jaipur,Graduate,Divorced,Personal Loan,0
23,69541,2,500,1,64,236266,Government Job,Mumbai,High School,Single,Education Loan,1
44,79802,25,467,0,54,988826,Self Employed,Bhopal,High School,Divorced,Car Loan,0
21,74483,3,478,2,62,1090328,Private Job,Jaipur,Graduate,Married,Home Loan,0
30,110204,12,573,1,56,1205070,Self Employed,Bhopal,Post Graduate,Married,Home Loan,1
33,101115,12,569,3,48,50384,Private Job,Jaipur,High School,Married,Education Loan,0
56,36607,38,338,1,25,455375,Government Job,Delhi,Graduate,Married,Home Loan,1
29,125518,7,714,0,42,947409,Self Employed,Delhi,Graduate,Married,Home Loan,1
34,65462,11,749,0,78,1167174,Private Job,Delhi,Post Graduate,Married,Personal Loan,1
56,72362,36,439,0,24,598968,Government Job,Delhi,Graduate,Single,Personal Loan,1
30,88599,8,624,0,59,965076,Private Job,Indore,Graduate,Single,Education Loan,0
60,31211,36,599,0,27,1486307,Government Job,Jaipur,High School,Married,Home Loan,1
43,112657,21,562,0,16,905124,Government Job,Jaipur,High School,Married,Home Loan,1
55,70201,34,606,2,57,1262715,Self Employed,Mumbai,Post Graduate,Divorced,Personal Loan,1
27,102711,8,570,1,80,1044543,Self Employed,Delhi,Post Graduate,Single,Home Loan,0
62,59185,40,363,1,75,239209,Government Job,Bhopal,High School,Married,Education Loan,0
55,35510,34,716,0,66,1130204,Government Job,Mumbai,High School,Single,Home Loan,1
22,81106,0,775,1,10,194443,Private Job,Delhi,High School,Married,Education Loan,1
35,33905,12,455,1,85,256734,Private Job,Jaipur,Graduate,Married,Education Loan,0
29,49872,8,879,0,47,637718,Self Employed,Delhi,Graduate,Married,Home Loan,1
37,10000,13,542,4,51,527996,Private Job,Mumbai,Graduate,Single,Home Loan,0
59,104882,39,482,0,15,1054432,Government Job,Delhi,Post Graduate,Married,Education Loan,1
38,48305,17,545,3,78,1058046,Private Job,Bhopal,High School,Single,Education Loan,0
35,54427,11,306,3,36,654639,Government Job,Bhopal,Graduate,Divorced,Personal Loan,0
38,64904,16,353,2,55,1292952,Private Job,Mumbai,High School,Married,Car Loan,0
44,80071,20,387,0,53,815836,Private Job,Indore,High School,Married,Education Loan,0
43,25485,25,873,0,43,1062562,Self Employed,Mumbai,Graduate,Married,Home Loan,1
32,20334,14,729,2,67,1222046,Government Job,Bhopal,Graduate,Divorced,Home Loan,1
43,96838,19,835,2,64,188638,Government Job,Indore,Graduate,Divorced,Home Loan,1
41,47636,18,483,1,27,1053597,Government Job,Mumbai,Graduate,Married,Personal Loan,0
46,73577,23,545,1,55,1417256,Private Job,Indore,Graduate,Single,Personal Loan,1
28,48970,6,311,1,66,387387,Government Job,Bhopal,Graduate,Divorced,Home Loan,0
50,82901,32,766,0,34,707922,Private Job,Jaipur,High School,Single,Education Loan,1
54,48358,31,779,2,24,1155525,Government Job,Indore,High School,Divorced,Home Loan,1
22,69369,2,415,2,86,803312,Self Employed,Jaipur,Graduate,Married,Personal Loan,0
25,78860,6,781,0,69,655862,Private Job,Indore,Post Graduate,Married,Home Loan,1
51,68487,28,343,0,21,138288,Private Job,Jaipur,Post Graduate,Married,Personal Loan,1
53,73558,32,789,2,12,93548,Government Job,Delhi,Graduate,Single,Education Loan,1
24,59280,5,512,0,17,1037779,Government Job,Delhi,High School,Married,Personal Loan,1
26,18513,8,575,2,88,370528,Private Job,Delhi,Post Graduate,Married,Personal Loan,0
43,13357,24,441,2,86,1060877,Private Job,Indore,High School,Married,Education Loan,0
39,24207,19,673,0,75,814699,Private Job,Indore,Post Graduate,Married,Car Loan,0
63,38938,39,396,1,24,710427,Government Job,Indore,Graduate,Married,Car Loan,1
28,88575,5,430,1,28,945288,Government Job,Mumbai,High School,Married,Education Loan,1
59,10000,40,475,1,25,742025,Private Job,Jaipur,Graduate,Single,Education Loan,0
33,74092,12,397,0,67,318457,Private Job,Delhi,High School,Single,Personal Loan,0
21,40826,0,399,2,54,1374439,Private Job,Indore,Graduate,Divorced,Personal Loan,0
26,74602,6,500,3,14,1164568,Private Job,Delhi,Post Graduate,Married,Personal Loan,0
27,106904,9,889,0,52,1029809,Government Job,Bhopal,High School,Single,Home Loan,1
47,65820,27,844,1,54,466138,Private Job,Bhopal,Post Graduate,Married,Home Loan,1
35,87256,13,870,1,16,490108,Government Job,Bhopal,Graduate,Married,Home Loan,1
54,39862,33,660,0,40,601020,Government Job,Delhi,High School,Single,Home Loan,1
43,42275,24,761,2,68,625673,Private Job,Bhopal,Graduate,Married,Car Loan,1
44,94309,24,883,2,89,284755,Private Job,Indore,Graduate,Married,Education Loan,1
35,123092,11,650,0,59,151307,Private Job,Indore,Graduate,Married,Home Loan,0
55,84391,31,415,1,49,1040512,Private Job,Mumbai,Post Graduate,Single,Home Loan,1
24,10000,0,860,0,56,1392946,Government Job,Indore,High School,Married,Education Loan,1
64,27755,40,567,2,77,994362,Private Job,Delhi,High School,Married,Car Loan,0
57,49004,33,815,4,14,622162,Private Job,Jaipur,Graduate,Single,Education Loan,0
37,72989,17,422,4,43,1002502,Self Employed,Jaipur,Graduate,Married,Home Loan,0
51,42008,27,726,0,33,816637,Private Job,Indore,High School,Divorced,Personal Loan,1
58,77909,36,530,4,11,457229,Government Job,Jaipur,Post Graduate,Married,Education Loan,1
30,27954,10,596,1,43,680806,Government Job,Bhopal,Graduate,Married,Personal Loan,1
47,90196,25,397,1,52,590944,Self Employed,Bhopal,Graduate,Married,Car Loan,0
62,65127,39,420,1,20,160235,Private Job,Indore,High School,Married,Home Loan,0
26,80795,2,705,2,14,730404,Government Job,Bhopal,Graduate,Married,Car Loan,1
26,10000,3,623,1,27,811514,Government Job,Bhopal,High School,Married,Car Loan,1
35,69086,11,733,0,15,761062,Self Employed,Delhi,Post Graduate,Single,Car Loan,1
24,37469,5,659,4,42,1404381,Private Job,Bhopal,Graduate,Single,Car Loan,1
60,60449,40,609,3,88,750090,Government Job,Indore,Post Graduate,Married,Home Loan,0
27,46792,8,818,0,22,1363802,Government Job,Mumbai,High School,Married,Car Loan,1
46,37018,24,743,1,34,1195075,Government Job,Mumbai,Post Graduate,Married,Car Loan,1
51,58616,27,834,2,54,366059,Private Job,Indore,Graduate,Single,Personal Loan,1
22,79342,0,872,0,42,1454869,Government Job,Mumbai,High School,Married,Personal Loan,1
48,101570,28,669,3,77,734615,Private Job,Indore,High School,Single,Personal Loan,0
62,44811,40,493,1,52,732017,Government Job,Bhopal,Graduate,Married,Education Loan,0
33,91924,11,399,0,74,115666,Private Job,Delhi,Post Graduate,Single,Education Loan,0
38,97714,15,702,3,80,1227488,Government Job,Jaipur,Graduate,Single,Car Loan,0
50,30480,26,790,1,45,191434,Government Job,Jaipur,High School,Single,Education Loan,1
31,68431,12,378,0,74,527935,Private Job,Jaipur,Graduate,Single,Personal Loan,0
33,84852,10,857,0,24,997133,Government Job,Delhi,Post Graduate,Single,Personal Loan,1
44,53221,20,532,2,70,477198,Private Job,Mumbai,Graduate,Single,Education Loan,1
49,57643,27,405,0,65,706092,Private Job,Bhopal,Graduate,Married,Personal Loan,0
25,76093,1,524,3,52,341592,Private Job,Delhi,Graduate,Single,Personal Loan,0
55,59996,31,365,3,21,829670,Self Employed,Delhi,Graduate,Single,Home Loan,0
39,57242,15,305,0,71,1010965,Government Job,Indore,Graduate,Single,Education Loan,0
33,40430,9,629,2,67,190123,Self Employed,Jaipur,Graduate,Married,Personal Loan,0
25,42883,4,449,0,59,1206762,Private Job,Bhopal,Graduate,Married,Home Loan,0
64,40559,40,662,0,29,976513,Private Job,Delhi,Graduate,Married,Car Loan,1
34,48861,12,318,0,78,745581,Government Job,Jaipur,Graduate,Single,Car Loan,0
58,57838,35,724,0,68,376319,Self Employed,Bhopal,Graduate,Single,Education Loan,1
42,42246,23,330,2,64,440687,Self Employed,Jaipur,Post Graduate,Single,Personal Loan,0
29,33340,8,559,1,68,398765,Private Job,Jaipur,Graduate,Single,Home Loan,0
60,34035,39,489,1,80,669197,Private Job,Bhopal,Graduate,Married,Personal Loan,0
46,59446,25,441,2,74,272661,Private Job,Mumbai,Graduate,Divorced,Education Loan,0
25,14099,2,864,3,18,873582,Self Employed,Mumbai,Graduate,Single,Education Loan,0
49,85416,28,523,1,23,105103,Private Job,Indore,High School,Married,Car Loan,1
42,97779,22,414,1,22,258934,Self Employed,Bhopal,Post Graduate,Single,Home Loan,1
23,98249,5,516,1,56,87963,Self Employed,Delhi,Graduate,Married,Education Loan,1
48,49897,25,593,2,79,375262,Private Job,Bhopal,Graduate,Divorced,Home Loan,0
58,43939,35,421,0,10,1436487,Private Job,Mumbai,Graduate,Married,Education Loan,0
34,42385,10,680,1,73,1496538,Government Job,Bhopal,Graduate,Single,Car Loan,1
34,30457,12,743,0,89,1277298,Private Job,Delhi,High School,Single,Education Loan,0
63,80953,40,688,1,34,485242,Private Job,Indore,Post Graduate,Married,Home Loan,1
31,10000,7,308,4,88,717885,Government Job,Jaipur,Graduate,Married,Home Loan,0
29,44154,9,431,0,64,1070161,Private Job,Jaipur,Graduate,Single,Car Loan,0
58,42571,39,737,1,40,1247719,Private Job,Mumbai,Post Graduate,Married,Car Loan,1
64,46515,40,661,2,66,124997,Private Job,Indore,Graduate,Married,Car Loan,1
26,42699,5,740,0,49,1146988,Government Job,Bhopal,Graduate,Single,Education Loan,1
21,64360,2,307,4,47,1456752,Government Job,Bhopal,Post Graduate,Single,Car Loan,0
45,78456,21,548,2,85,641114,Self Employed,Jaipur,Graduate,Married,Home Loan,0
36,69470,18,825,2,56,764332,Private Job,Bhopal,High School,Married,Education Loan,1
35,30511,17,327,1,87,805987,Private Job,Indore,High School,Single,Car Loan,0
54,10000,34,764,0,51,1362384,Private Job,Jaipur,High School,Married,Personal Loan,1
